,TechScore,Seniority,Gender,DegreeType,Age,Department_HR,Department_IT,Risk
5954,77,0,0,1,23,0,0,0.03543695732553172
5955,57,8,1,1,47,0,1,0.5752165431164246
5956,95,0,1,1,30,0,1,0.018315638881183906
5957,40,0,0,0,22,1,0,0.29216801690723415
5958,50,17,1,0,56,1,0,0.9801581803879473
5959,55,13,1,0,37,0,1,0.4389861701621981
5960,35,0,0,0,22,0,0,0.4565724182820242
5961,50,5,1,0,48,0,1,0.8616730849810414
5962,51,0,0,0,36,0,0,0.40567231589546193
5963,50,5,1,0,65,0,0,0.9977928902867231
5964,82,6,0,1,80,1,0,0.7405324560896115
5965,50,7,0,0,61,0,1,0.9977928902867231
5966,47,0,0,1,29,1,0,0.26440886650878764
5967,88,0,1,1,27,1,0,0.018133395229690503
5968,78,0,0,1,22,0,1,0.03473525859345873
5969,24,0,1,0,22,0,1,0.8126152000944027
5970,56,0,0,0,25,1,0,0.13398751741853457
5971,46,11,1,0,37,0,1,0.6999263609063856
5972,55,15,0,0,46,0,1,0.8020075880293981
5973,55,11,0,0,65,1,0,0.9931271418775418
5974,53,10,0,0,55,0,0,0.9638880245948129
5975,63,14,0,0,67,0,1,0.9912259252538271
5976,54,10,0,0,79,0,0,0.999959311293382
5977,47,0,0,1,22,1,0,0.17376843668412978
5978,49,14,0,0,37,1,0,0.5487001314681519
5979,57,8,1,1,48,1,0,0.4794422547027225
5980,49,4,0,0,35,0,0,0.4656016478888595
5981,80,0,1,1,22,0,1,0.027875698161407773
5982,27,4,1,0,46,0,0,0.9992620637236066
5983,62,0,1,1,22,0,0,0.07427354463782883
5984,55,0,0,0,22,0,0,0.13806785183658518
5985,70,15,0,1,42,0,1,0.25152787625843925
5986,72,3,1,1,80,0,1,0.9792026470458911
5987,52,0,1,0,22,1,0,0.12873399325822363
5988,36,1,0,1,68,0,1,0.9999877437516491
5989,63,0,1,1,22,0,0,0.06994819831911443
5990,45,0,0,0,34,0,0,0.5131208678216866
5991,41,16,1,1,77,0,0,0.999997760918072
5992,72,6,0,1,32,0,1,0.10228397769281874
5993,47,0,0,1,67,0,1,0.9995049855325631
5994,30,2,1,0,40,0,0,0.9870755352300367
5995,88,3,0,1,49,0,1,0.1022839776928187
5996,82,0,0,1,22,0,0,0.02472352642466292
5997,51,6,0,0,37,0,1,0.5332244728899309
5998,37,17,0,1,47,0,1,0.9981908057345916
5999,65,13,0,1,72,0,1,0.9934558129890703
6000,47,12,1,1,57,1,0,0.9835819650226829
6001,28,11,1,0,69,1,0,0.9999989423288397
6002,40,0,0,0,22,0,0,0.3392895920751656
6003,12,0,1,0,22,0,1,0.9903295917351875
6004,82,0,1,1,22,0,0,0.022370771831097817
6005,37,0,1,0,22,0,1,0.40567231589546193
6006,82,7,0,1,80,1,0,0.7520021344760826
6007,17,9,0,0,50,1,0,0.999991363073982
6008,46,0,0,0,22,0,0,0.23689239714035218
6009,49,0,0,0,61,0,0,0.9946230890117124
6010,81,18,1,1,75,0,1,0.8229865699586043
6011,34,10,0,0,41,0,1,0.9946230890117123
6012,53,0,1,1,34,0,1,0.2892669037095819
6013,100,0,0,1,30,1,0,0.011678566969888022
6014,65,8,0,1,57,1,0,0.5592008122312306
6015,67,0,1,1,22,0,0,0.05502321450624244
6016,44,4,0,0,39,0,0,0.7577005190411374
6017,74,0,1,1,29,1,0,0.04735892213461194
6018,29,0,1,1,36,1,0,0.8988164550100074
6019,90,12,0,1,36,0,1,0.04978706532186853
6020,76,0,0,1,32,0,1,0.07136124314416518
6021,22,6,0,0,51,0,0,0.9999817161566439
6022,59,5,0,0,39,1,0,0.28639430792953985
6023,53,2,1,1,36,0,0,0.3071106601356939
6024,49,0,0,1,22,0,0,0.17905955521667127
6025,63,6,1,1,80,0,0,0.9981908057345916
6026,52,10,0,0,57,0,0,0.9843458728826024
6027,40,0,1,0,27,0,0,0.4137718612115758
6028,60,6,1,1,80,0,0,0.9992620637236066
6029,63,3,1,0,44,1,0,0.2644088665087877
6030,48,14,1,0,61,0,0,0.9983621293089433
6031,48,10,0,0,52,0,0,0.9792026470458911
6032,78,0,0,1,22,0,0,0.03142976182558126
6033,63,0,1,1,34,0,0,0.14370218850640545
6034,46,15,0,0,62,1,0,0.9992243168763199
6035,66,0,0,1,22,0,1,0.07136124314416518
6036,65,8,0,0,30,0,0,0.14370218850640545
6037,60,9,1,1,49,1,0,0.4346873292192206
6038,49,0,0,0,22,0,1,0.21869000258754626
6039,6,0,0,0,22,0,0,0.9983621293089433
6040,92,9,0,1,55,0,0,0.11765431252472897
6041,35,0,0,0,28,0,0,0.6420404926382316
6042,57,0,1,0,41,1,0,0.29805685641923396
6043,53,3,1,0,38,1,0,0.3359283383841723
6044,65,13,0,1,43,0,0,0.31329670561701106
6045,46,0,0,1,50,0,0,0.9225283149948981
6046,62,1,1,1,35,1,0,0.14227241288069728
6047,54,7,1,1,53,0,1,0.8616730849810414
6048,70,0,1,1,45,0,0,0.1826760908964205
6049,39,0,0,0,25,0,0,0.4304272964893086
6050,60,3,0,1,55,1,0,0.6025682726166688
6051,29,0,1,0,22,0,0,0.5860624422193738
6052,48,0,1,0,25,0,1,0.25152787625843936
6053,64,13,0,1,51,1,0,0.4610672828319748
6054,100,17,1,1,69,0,0,0.17905955521667122
6055,50,0,1,1,22,1,0,0.1313344947570471
6056,48,4,0,0,32,0,0,0.4137718612115759
6057,67,0,0,0,22,1,0,0.057844313382900275
6058,70,18,1,1,47,0,0,0.2950979124062405
6059,26,0,0,0,22,0,0,0.7462784481949909
6060,51,13,1,0,80,0,1,0.9999909202613777
6061,78,12,0,1,43,0,1,0.15566978407400886
6062,53,8,0,1,32,0,0,0.30104511641979737
6063,61,13,0,1,80,0,1,0.9998177233236575
6064,46,9,1,0,36,1,0,0.5081916773313707
6065,38,0,0,0,80,0,1,0.9999995909543771
6066,98,15,1,1,63,0,1,0.1495663802262213
6067,54,0,0,1,28,0,1,0.21011885541313655
6068,53,0,1,1,22,0,1,0.14085685880807092
6069,21,16,1,0,70,1,0,0.9999999418033525
6070,73,11,0,0,35,0,1,0.14085685880807097
6071,94,0,0,1,22,0,1,0.013299883541336842
6072,59,0,1,1,22,0,0,0.08892151858753419
6073,70,0,1,1,45,1,0,0.1572341440231478
6074,93,10,1,1,80,0,1,0.5033015960246345
6075,79,2,1,1,43,0,0,0.09827340544849075
6076,30,8,1,1,55,1,0,0.9997142220509149
6077,65,0,0,1,22,0,1,0.07577396616544713
6078,30,5,0,0,36,1,0,0.9622362338622258
6079,49,0,0,0,33,0,1,0.4220229991468603
6080,2,14,1,0,80,0,1,0.9999999999966074
6081,43,6,1,0,41,0,0,0.8229865699586042
6082,87,15,1,1,69,0,0,0.3747546256313898
6083,55,8,1,0,43,0,0,0.5131208678216869
6084,62,0,0,1,22,0,1,0.09071784181174963
6085,34,0,1,0,50,0,0,0.9973081634236943
6086,74,9,0,1,74,0,1,0.9340448945425605
6087,100,6,1,1,45,1,0,0.02930491574037102
6088,73,3,0,0,50,0,0,0.2670626807647438
6089,36,6,1,0,49,1,0,0.9924205953191546
6090,38,0,1,0,25,0,1,0.4565724182820242
6091,33,19,0,0,53,0,0,0.9999258677815178
6092,28,0,1,0,22,0,0,0.6193349159530437
6093,40,13,1,0,49,1,0,0.9876829655491213
6094,27,14,1,0,43,0,1,0.9995946073690396
6095,93,0,1,1,22,1,0,0.009951818307654138
6096,53,17,0,0,40,0,1,0.6882816114167377
6097,46,1,0,0,51,1,0,0.931300750410258
6098,82,13,1,1,43,0,1,0.11304111333566677
6099,28,0,1,0,22,0,1,0.6766537921970363
6100,66,0,1,1,33,1,0,0.09729557742507763
6101,67,15,1,1,56,1,0,0.4888674135439809
6102,84,12,0,1,51,0,0,0.1588142169379225
6103,83,9,1,1,52,0,0,0.15258758130739972
6104,60,9,0,1,48,0,1,0.575216543116424
6105,49,0,0,0,22,0,1,0.21869000258754626
6106,97,8,0,1,80,1,0,0.32930332775082566
6107,25,1,0,0,57,0,1,0.9999925661020546
6108,76,0,0,1,22,0,0,0.0354369573255317
6109,79,0,0,1,24,0,1,0.03688316689774027
6110,57,1,0,0,34,0,0,0.2566036426497903
6111,52,0,0,1,25,0,1,0.19788668727104988
6112,67,0,0,1,22,0,0,0.060810052512160324
6113,36,0,1,0,28,1,0,0.4794422547027225
6114,47,0,0,0,22,0,0,0.22310548637501587
6115,56,2,0,0,30,1,0,0.18823816671072802
6116,30,11,0,0,41,1,0,0.9948813252331766
6117,70,0,1,1,25,0,1,0.060810052512160304
6118,61,14,0,0,46,0,0,0.5332244728899306
6119,58,6,0,0,63,0,0,0.977160946945837
6120,49,7,1,0,33,0,0,0.3977226680973161
6121,51,10,0,0,48,0,1,0.9162210796519833
6122,94,9,1,1,69,1,0,0.18823816671072802
6123,57,0,1,0,22,0,0,0.11080278824580334
6124,80,0,0,1,27,0,1,0.041585654086766656
6125,81,17,0,1,59,0,0,0.3392895920751655
6126,82,11,0,1,59,0,0,0.28354996607494093
6127,82,8,1,1,54,0,0,0.17905955521667136
6128,89,15,0,1,55,1,0,0.13669412065304312
6129,81,16,0,1,56,0,0,0.2779449974730813
6130,67,0,1,1,22,0,1,0.060810052512160324
6131,94,0,0,1,30,0,1,0.02149360132537091
6132,58,0,0,1,22,0,0,0.10435022653255309
6133,42,6,1,0,55,0,1,0.9977928902867231
6134,70,13,0,1,70,0,1,0.9529415681783584
6135,33,0,1,0,22,0,0,0.4656016478888593
6136,43,0,0,0,22,0,0,0.2835499660749407
6137,36,0,1,0,22,0,0,0.3899211137188816
6138,59,0,0,1,22,1,0,0.08458478575544108
6139,62,15,0,0,67,0,0,0.9903295917351875
6140,80,12,0,1,39,0,1,0.10860878056072996
6141,40,6,1,0,34,1,0,0.6025682726166686
6142,29,19,1,0,47,0,1,0.9998649469801634
6143,55,0,0,1,22,0,0,0.12492945182515439
6144,54,7,0,0,80,0,1,0.9999753198666148
6145,64,1,1,1,28,0,1,0.10645821323474922
6146,41,0,1,1,33,0,1,0.5539324366133592
6147,46,0,1,0,26,0,0,0.27244991987820977
6148,31,0,0,0,26,0,0,0.711569165327899
6149,43,0,1,1,22,0,1,0.2566036426497901
6150,57,1,1,0,45,0,1,0.49363935271133663
6151,37,0,1,0,22,1,0,0.31643559630434964
6152,57,2,1,0,32,0,1,0.23220491051954098
6153,65,7,1,1,76,0,0,0.9903295917351875
6154,40,0,1,0,22,0,1,0.3392895920751656
6155,67,3,1,1,33,1,0,0.0972955774250777
6156,41,0,0,0,22,0,1,0.3530659964357553
6157,57,0,1,0,22,0,1,0.12245575386107728
6158,69,0,0,1,28,0,1,0.08543487319192064
6159,51,9,1,1,67,1,0,0.9961929301994172
6160,65,17,1,1,51,0,0,0.49363935271133613
6161,19,0,0,0,22,0,1,0.9568740723929056
6162,58,5,0,1,66,0,0,0.9827827106404472
6163,48,13,1,0,78,0,0,0.9999889100490842
6164,49,1,1,0,24,1,0,0.17727820117026993
6165,77,13,1,1,46,1,0,0.14227241288069722
6166,68,0,0,1,22,0,0,0.05726875320982554
6167,91,13,1,1,75,0,1,0.4477008632343283
6168,60,12,0,0,41,1,0,0.3495716400497725
6169,31,0,1,0,22,0,1,0.5752165431164245
6170,100,0,0,1,22,1,0,0.007226503281347977
6171,68,0,0,0,61,0,1,0.6999263609063858
6172,49,0,1,0,30,0,1,0.3196054297484027
6173,66,0,0,0,55,0,1,0.564504702380695
6174,28,0,0,0,22,0,0,0.6766537921970363
6175,50,0,1,1,22,1,0,0.1313344947570471
6176,74,14,0,1,46,1,0,0.19203987525706928
6177,100,12,0,1,59,0,0,0.09827340544849072
6178,79,13,0,0,73,1,0,0.7405324560896112
6179,70,8,0,1,44,0,0,0.22310548637501587
6180,58,4,0,0,63,0,0,0.9725076359375157
6181,72,0,1,0,22,1,0,0.038774207152068474
6182,71,5,0,1,44,1,0,0.17032810471763987
6183,69,0,0,1,22,0,1,0.059605933739461416
6184,62,0,0,0,22,0,0,0.09071784181174963
6185,43,9,1,1,36,1,0,0.5487001314681517
6186,24,0,0,0,22,0,1,0.8616730849810417
6187,44,16,1,0,54,0,1,0.9980016689164191
6188,69,6,1,1,59,0,0,0.5033015960246345
6189,70,0,0,1,22,0,0,0.050792830430548344
6190,38,0,1,0,28,1,0,0.42620591055331175
6191,45,4,0,0,32,0,1,0.5435044035125175
6192,61,0,1,1,22,0,1,0.08716076377048715
6193,71,9,1,1,65,1,0,0.5806231156877001
6194,50,0,1,0,33,0,0,0.32603902092633297
6195,51,12,1,0,53,1,0,0.9129277864682868
6196,60,1,0,0,50,1,0,0.4794422547027225
6197,59,0,0,0,22,1,0,0.09348059281514448
6198,15,4,1,0,52,0,0,0.9999966596933152
6199,18,17,1,0,43,1,0,0.999929482487688
6200,33,0,1,0,22,0,1,0.5131208678216866
6201,58,0,0,0,22,0,1,0.12745311257782097
6202,48,9,1,0,61,1,0,0.9943520457857027
6203,71,6,0,1,54,0,0,0.3673856850901893
6204,78,10,0,1,62,1,0,0.3637538864326368
6205,71,17,0,1,39,1,0,0.16041016017283713
6206,43,10,1,1,42,1,0,0.7633705659608769
6207,48,9,0,1,68,0,0,0.9996680194349377
6208,72,0,1,1,22,0,1,0.04504920072187998
6209,81,0,1,1,22,1,0,0.02044534602332944
6210,34,0,1,0,33,0,1,0.8429302632536113
6211,41,0,0,0,74,0,0,0.9999899653656775
6212,44,0,1,0,22,1,0,0.2080289689444873
6213,88,10,1,1,39,0,0,0.052865724372435856
6214,51,0,1,0,22,0,0,0.15881421693792255
6215,76,0,0,0,22,0,0,0.03916389437730609
6216,71,0,0,1,30,0,1,0.08543487319192061
6217,59,0,0,0,22,0,0,0.10860878056073
6218,64,9,0,1,40,0,0,0.2566036426497901
6219,29,0,1,0,22,0,0,0.5860624422193738
6220,54,15,1,0,78,0,1,0.9999666861674956
6221,72,0,0,1,22,0,0,0.04504920072187998
6222,46,0,0,0,38,0,1,0.6650604423820063
6223,55,0,1,0,22,0,0,0.12492945182515439
6224,70,13,1,1,67,0,1,0.8616730849810414
6225,52,16,0,0,46,0,0,0.8524610381861583
6226,48,0,0,0,22,0,0,0.21011885541313655
6227,60,6,1,1,61,1,0,0.785705676790945
6228,85,1,1,1,27,0,0,0.025732512668293787
6229,47,0,0,0,22,0,0,0.22310548637501587
6230,46,11,1,0,76,1,0,0.999971326119484
6231,44,1,1,0,34,0,1,0.553932436613359
6232,77,0,0,0,22,0,1,0.04076220306092992
6233,87,8,1,1,40,0,0,0.05726875320982556
6234,36,17,1,0,55,0,0,0.999798564699968
6235,51,1,0,0,50,0,0,0.8524610381861584
6236,77,2,1,0,52,0,1,0.23220491051954098
6237,53,1,1,0,43,0,0,0.5033015960246348
6238,48,3,0,0,30,1,0,0.31018848441132485
6239,56,11,0,1,51,0,1,0.8330987882746617
6240,28,0,0,0,33,0,0,0.9605179050173694
6241,58,0,0,0,33,0,0,0.22310548637501595
6242,37,0,1,1,22,1,0,0.28639430792953985
6243,86,16,1,1,54,0,1,0.1826760908964205
6244,78,0,0,1,22,1,0,0.02705184678796929
6245,45,15,1,0,42,1,0,0.8073394500340797
6246,99,8,1,1,52,0,0,0.05726875320982554
6247,65,1,0,1,42,0,1,0.2566036426497902
6248,65,0,1,0,22,1,0,0.05901284522231144
6249,19,0,0,0,22,0,0,0.9340448945425606
6250,60,15,1,0,51,1,0,0.6025682726166686
6251,71,0,0,1,30,1,0,0.06653678936094543
6252,51,3,0,0,73,0,0,0.999798564699968
6253,96,0,0,1,22,0,0,0.010673406553227235
6254,67,16,1,0,55,1,0,0.5180889805570184
6255,59,11,0,0,37,1,0,0.28639430792953996
6256,48,0,1,0,22,0,0,0.1901295309632269
6257,81,0,1,1,22,0,0,0.023754103095374603
6258,42,0,0,0,22,1,0,0.2591795954306246
6259,14,15,1,0,46,0,0,0.9999950168725492
6260,63,0,0,1,22,0,0,0.07730469775920903
6261,36,6,0,0,56,0,1,0.9998350606617233
6262,64,0,0,0,37,0,1,0.21869000258754626
6263,51,0,1,0,24,0,1,0.19788668727104994
6264,25,4,1,0,44,0,0,0.9992620637236066
6265,75,9,0,1,31,0,1,0.08543487319192057
6266,43,0,0,0,22,0,0,0.2835499660749407
6267,49,0,0,0,34,1,0,0.3495716400497726
6268,57,12,0,0,49,0,1,0.8020075880293983
6269,69,15,0,0,52,0,1,0.5332244728899309
6270,43,14,1,0,36,0,0,0.7462784481949908
6271,66,9,1,1,34,1,0,0.12368641972409027
6272,37,3,1,0,34,0,1,0.8126152000944027
6273,84,13,0,1,60,1,0,0.2392713749281473
6274,36,4,0,0,71,1,0,0.9999921849668925
6275,57,7,1,0,39,1,0,0.30406296106894676
6276,79,2,0,1,49,0,0,0.1556697840740088
6277,53,14,1,1,48,0,0,0.7577005190411374
6278,69,0,1,0,34,0,1,0.12245575386107724
6279,69,2,1,1,41,1,0,0.13669412065304307
6280,52,0,1,0,29,0,1,0.2515278762584392
6281,64,0,0,1,27,0,0,0.09827340544849075
6282,100,16,1,1,53,0,0,0.06720549431256324
6283,64,0,1,1,22,1,0,0.05669891993509356
6284,23,0,0,0,32,1,0,0.9737465595356402
6285,93,18,1,1,62,1,0,0.1572341440231478
6286,66,10,0,0,32,0,1,0.17551455335976957
6287,56,0,1,0,33,0,0,0.22760986975239825
6288,64,0,1,1,73,0,0,0.9669995915891734
6289,63,12,1,0,53,0,0,0.6193349159530437
6290,70,0,1,1,35,1,0,0.08629350391461929
6291,33,0,0,0,22,0,1,0.564504702380695
6292,44,2,0,0,51,0,1,0.9882628587457177
6293,58,0,0,1,22,0,1,0.11532465052878141
6294,30,4,0,0,52,1,0,0.9996143557390276
6295,28,0,1,0,22,0,1,0.6766537921970363
6296,34,14,1,0,44,0,0,0.9960000676736798
6297,36,0,1,0,22,0,1,0.4304272964893086
6298,22,0,0,0,22,1,0,0.7966226293468656
6299,42,18,1,1,53,0,0,0.9967180280322437
6300,43,0,0,0,22,0,0,0.2835499660749407
6301,62,3,1,0,27,1,0,0.10126624616833886
6302,8,0,1,0,22,0,0,0.9951273409215075
6303,81,14,1,1,44,0,0,0.11765431252472888
6304,65,10,1,1,32,1,0,0.11883673055164451
6305,40,0,0,0,22,1,0,0.29216801690723415
6306,37,0,1,0,23,0,0,0.38992111371888155
6307,78,0,0,1,22,0,1,0.03473525859345873
6308,52,0,0,0,22,0,0,0.1652948086229768
6309,56,0,1,0,22,0,0,0.11765431252472892
6310,95,7,1,1,42,1,0,0.03370867660615879
6311,61,0,1,1,33,0,0,0.15258758130739972
6312,35,10,1,0,63,1,0,0.9999422629301296
6313,56,1,1,0,80,0,1,0.9998649469801634
6314,31,8,1,0,68,0,1,0.9999986419245717
6315,68,1,1,1,65,0,1,0.7347671073220609
6316,55,12,0,0,37,0,0,0.43042729648930844
6317,39,3,1,0,61,0,0,0.9996680194349377
6318,35,14,1,0,40,0,1,0.9893446198304884
6319,21,0,0,0,22,1,0,0.8280764572388364
6320,97,6,0,1,29,1,0,0.014846368335945171
6321,55,0,1,0,22,1,0,0.10752812098805067
6322,15,9,1,0,39,1,0,0.9997882434504229
6323,45,17,0,0,58,0,1,0.999552029119681
6324,51,0,1,0,22,1,0,0.13669412065304312
6325,83,0,0,1,22,0,0,0.023283740343029623
6326,58,3,0,1,50,0,1,0.6420404926382318
6327,40,0,0,0,25,0,1,0.4477008632343283
6328,45,18,1,0,65,0,0,0.9998649469801634
6329,58,0,1,0,22,1,0,0.08981518958651957
6330,24,6,1,0,58,0,0,0.9999932735167018
6331,50,0,1,0,22,0,1,0.1863655952866528
6332,54,0,1,1,45,0,1,0.5230957953250198
6333,68,8,0,1,37,0,0,0.16529480862297685
6334,68,19,0,1,56,1,0,0.5487001314681519
6335,38,18,0,0,56,1,0,0.9996841949852869
6336,35,7,0,0,37,1,0,0.9129277864682865
6337,26,16,1,0,64,0,0,0.9999992546710321
6338,69,2,1,1,72,0,1,0.9162210796519832
6339,86,0,1,1,22,0,0,0.017597472409684126
6340,51,1,0,1,28,1,0,0.19987485961263843
6341,100,0,1,1,73,0,1,0.17905955521667122
6342,82,10,1,1,38,1,0,0.06142120317658621
6343,47,0,0,0,22,0,1,0.24655201506662303
6344,60,18,0,0,41,1,0,0.393803495758987
6345,26,10,1,0,65,0,0,0.9999989939119152
6346,70,17,0,1,71,0,1,0.97493390287183
6347,35,0,1,0,22,0,0,0.4137718612115758
6348,21,0,1,1,22,0,0,0.8020075880293982
6349,93,0,0,1,22,0,0,0.012778387648665034
6350,72,18,1,1,80,0,0,0.9920411738787163
6351,74,0,1,1,22,1,0,0.031117030479501394
6352,76,17,0,1,51,0,1,0.3132967056170108
6353,40,11,1,0,47,1,0,0.9737465595356402
6354,50,4,1,0,48,0,0,0.8020075880293981
6355,43,0,1,0,22,1,0,0.22088674069876152
6356,56,0,0,1,22,0,1,0.13002774425825922
6357,88,14,0,1,64,1,0,0.2441009507684493
6358,54,1,1,1,43,0,0,0.4304272964893088
6359,51,11,0,1,80,1,0,0.9999612954746151
6360,40,0,1,0,38,0,0,0.7577005190411374
6361,69,0,0,1,27,0,0,0.07280283304774321
6362,63,2,0,1,49,0,0,0.40567231589546193
6363,78,16,1,1,80,0,0,0.9487058431710588
6364,41,1,1,0,52,0,0,0.9893446198304884
6365,28,0,1,0,22,0,1,0.6766537921970363
6366,55,11,0,0,47,0,0,0.7347671073220604
6367,66,0,0,0,22,1,0,0.06142120317658617
6368,78,0,1,1,23,1,0,0.02599112871709856
6369,79,0,0,1,22,1,0,0.025476469891996343
6370,63,0,0,0,26,0,0,0.10860878056073003
6371,60,7,0,1,49,0,1,0.5860624422193736
6372,61,13,1,1,41,0,1,0.3530659964357552
6373,46,0,0,1,22,1,0,0.18451163124535247
6374,64,0,0,1,22,0,1,0.08045955248743827
6375,80,0,1,1,26,0,0,0.03206468511049464
6376,53,2,0,0,36,0,1,0.4137718612115758
6377,34,8,1,0,44,0,1,0.9955849319048808
6378,39,3,0,0,42,0,0,0.9487058431710587
6379,94,12,1,1,60,1,0,0.11648365816986028
6380,49,0,1,0,73,0,0,0.9997539992727994
6381,28,0,1,0,22,0,0,0.6193349159530437
6382,66,11,1,1,57,0,1,0.6420404926382314
6383,61,0,0,1,23,0,0,0.09255045181967803
6384,100,0,0,1,25,0,0,0.010051835744427277
6385,65,9,1,1,53,0,1,0.5230957953250195
6386,40,3,0,0,35,1,0,0.6592818021525416
6387,43,13,1,0,39,0,1,0.8790800359626473
6388,81,0,1,1,22,1,0,0.02044534602332944
6389,29,16,1,0,40,0,0,0.9975624587186905
6390,54,0,1,0,28,1,0,0.16365029476754905
6391,52,0,0,0,36,0,1,0.42202299914686014
6392,55,2,1,1,34,1,0,0.20802896894448722
6393,51,0,1,1,22,0,1,0.1588142169379226
6394,71,10,0,1,65,0,0,0.7347671073220604
6395,85,0,1,1,30,0,0,0.03019738327066729
6396,100,0,0,1,23,0,1,0.009852796061004278
6397,17,0,1,0,22,0,0,0.9392699658723878
6398,43,0,0,0,24,0,0,0.3196054297484026
6399,70,3,1,1,45,0,0,0.19396938858425106
6400,57,0,1,0,22,0,1,0.12245575386107728
6401,76,11,0,1,52,0,1,0.2950979124062405
6402,83,0,0,1,22,1,0,0.020040501048727708
6403,39,0,1,0,23,0,0,0.3461109690865008
6404,54,19,1,1,61,1,0,0.9801581803879473
6405,39,16,1,0,80,0,1,0.9999998162038297
6406,12,16,0,0,42,1,0,0.9999894508952559
6407,88,0,0,1,72,1,0,0.29805685641923385
6408,47,0,0,0,24,1,0,0.2165150570958281
6409,38,0,1,0,22,0,1,0.3822657569393592
6410,72,4,1,1,41,1,0,0.11883673055164451
6411,100,0,1,1,22,0,0,0.007597014027539117
6412,43,0,1,0,22,1,0,0.22088674069876152
6413,56,12,1,1,58,0,0,0.9284672848786957
6414,82,0,1,1,22,0,1,0.02472352642466292
6415,60,9,1,1,80,0,1,0.9996680194349377
6416,68,12,0,1,55,0,1,0.5752165431164245
6417,52,15,0,1,45,1,0,0.6708517655015831
6418,61,0,0,1,22,1,0,0.07502000443256923
6419,24,0,1,0,68,0,1,0.9999996298801714
6420,52,12,0,0,49,0,0,0.8950541597117855
6421,31,0,0,1,22,0,1,0.5752165431164245
6422,38,14,1,0,38,1,0,0.8832107697193786
6423,74,0,1,1,22,0,1,0.03995505744696089
6424,53,19,1,0,46,0,1,0.8524610381861584
6425,68,10,1,1,50,0,0,0.3392895920751658
6426,74,3,0,1,38,0,0,0.11080278824580334
6427,67,11,0,1,45,0,1,0.33259967523927325
6428,47,0,0,1,48,0,1,0.8950541597117854
6429,81,13,1,0,64,1,0,0.3637538864326368
6430,37,8,0,1,30,0,1,0.7347671073220606
6431,40,0,1,1,22,1,0,0.2392713749281472
6432,68,19,0,1,59,0,0,0.7347671073220604
6433,1,1,1,0,75,0,1,0.9999999999586702
6434,65,5,0,0,27,0,0,0.11304111333566669
6435,80,19,1,1,51,1,0,0.18085879229246038
6436,72,0,1,1,29,1,0,0.05339703350930957
6437,73,8,0,1,54,0,0,0.3392895920751658
6438,71,16,0,1,38,1,0,0.1480782779834309
6439,43,1,0,0,51,0,0,0.9843458728826024
6440,51,15,0,0,80,0,1,0.9999954910734092
6441,60,11,1,1,39,1,0,0.2490275776112534
6442,58,0,0,0,22,0,1,0.12745311257782097
6443,63,0,1,1,37,0,0,0.17203967772179563
6444,80,1,1,1,57,1,0,0.18085879229246044
6445,46,0,0,1,22,1,0,0.18451163124535247
6446,42,0,0,0,22,1,0,0.2591795954306246
6447,87,11,0,1,61,0,1,0.26178125435544114
6448,58,11,1,0,73,1,0,0.9974384405058524
6449,89,3,1,1,75,1,0,0.3228064798327864
6450,82,0,1,1,22,0,1,0.02472352642466292
6451,68,17,1,1,50,0,1,0.4304272964893086
6452,64,8,1,0,80,0,0,0.9987850912795252
6453,96,6,1,1,33,1,0,0.018133395229690503
6454,37,0,0,1,28,0,1,0.5752165431164245
6455,43,13,1,1,57,0,0,0.9977928902867231
6456,50,0,1,0,22,0,0,0.16863354756982346
6457,60,0,1,0,22,1,0,0.07965896918377717
6458,44,0,0,0,22,0,0,0.2670626807647437
6459,56,18,1,1,66,0,0,0.9955849319048808
6460,78,10,0,1,46,0,0,0.16202213262900686
6461,77,3,0,1,38,0,1,0.10228397769281874
6462,68,19,0,1,50,1,0,0.3860752822675032
6463,65,0,0,1,32,0,1,0.13806785183658518
6464,68,0,1,0,32,1,0,0.08981518958651957
6465,74,4,1,1,40,1,0,0.09926106026361191
6466,55,9,0,0,42,0,0,0.5435044035125175
6467,40,4,0,0,41,1,0,0.8661545435355879
6468,35,12,1,0,71,1,0,0.9999957109735245
6469,58,11,1,1,41,0,1,0.40567231589546204
6470,85,0,0,1,22,1,0,0.017774329947352934
6471,77,11,1,1,45,0,1,0.1652948086229769
6472,80,0,0,1,47,0,0,0.12492945182515439
6473,46,6,1,0,58,0,1,0.9970275754929983
6474,22,10,0,0,49,0,1,0.9999864548031363
6475,59,12,1,1,42,0,1,0.4137718612115758
6476,59,3,0,1,43,0,0,0.3673856850901895
6477,52,14,1,0,38,0,1,0.5645047023806951
6478,73,9,1,1,68,1,0,0.6137188908409034
6479,67,5,1,0,80,0,1,0.9975624587186905
6480,62,10,0,1,36,0,0,0.23220491051954098
6481,65,9,0,1,43,1,0,0.24902757761125333
6482,71,4,0,1,38,1,0,0.11648365816986023
6483,89,0,0,1,22,1,0,0.013981783151844106
6484,72,14,1,1,50,0,0,0.2892669037095819
6485,40,0,0,0,23,0,0,0.3601568502357029
6486,40,16,0,0,41,0,1,0.9827827106404472
6487,44,11,1,0,49,0,0,0.977160946945837
6488,35,0,0,0,22,0,1,0.5033015960246343
6489,37,5,0,1,69,0,1,0.9999917842914524
6490,48,0,0,0,26,1,0,0.22989594690234755
